FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.comments.length,submission_sets.comments.url,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
529,30,2014-08-04T15:47:17.041686+00:00,568,POINT (-73.9189750000000032 40.7586749999999967),0,234550,previous-suggestion,Long Island City,9/14/2011 0:00:00,Biking through Astoria would be wonderful!,,,8,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234550/support,,2014-08-04T15:47:17.051531+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234550,,Ross,True
530,15,2014-08-04T15:47:17.007417+00:00,568,POINT (-73.9778550000000052 40.7782089999999968),0,234549,previous-suggestion,Upper West Side,9/14/2011 0:00:00,I could use it to get around.,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234549/support,,2014-08-04T15:47:17.010030+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234549,,Kiran,True
528,9,2014-08-04T15:47:16.963401+00:00,568,POINT (-73.9573840000000047 40.8004010000000008),0,234548,previous-suggestion,Upper West Side,9/16/2011 0:00:00,I live near this location,,,6,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234548/support,,2014-08-04T15:47:16.966321+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234548,,,True
527,0,2014-08-04T15:47:16.921610+00:00,568,POINT (-73.9616330000000062 40.7953979999999987),0,234547,previous-suggestion,Upper West Side,,103rd street b/c subway station. And,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234547/support,,2014-08-04T15:47:16.925555+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234547,,,True
526,13,2014-08-04T15:47:16.866293+00:00,568,POINT (-73.9797650000000004 40.6449339999999992),0,234546,previous-suggestion,Kensington,9/14/2011 0:00:00,A highly-visible location near everything!,,,,,,2014-08-04T15:47:16.868850+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234546,,,True
525,26,2014-08-04T15:47:16.821712+00:00,568,POINT (-73.9432010000000020 40.7514600000000016),0,234545,previous-suggestion,Hunters Point,9/14/2011 0:00:00,This is right by Silvercup Studios. Many crew members could ride their bikes to and from Astoria/Greenpoint/Williamsburg.,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234545/support,,2014-08-04T15:47:16.824684+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234545,,Josh,True
524,16,2014-08-04T15:47:16.801678+00:00,568,POINT (-73.9379870000000068 40.8574229999999972),0,234544,previous-suggestion,Washington Heights,9/14/2011 0:00:00,I want to be able to run my errands around Washington Heights.,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234544/support,,2014-08-04T15:47:16.806388+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234544,,Christine,True
523,6,2014-08-04T15:47:16.741059+00:00,568,POINT (-73.9642939999999953 40.8023340000000019),0,234543,previous-suggestion,Upper West Side,9/14/2011 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234543/support,,2014-08-04T15:47:16.743962+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234543,,Jason,True
522,0,2014-08-04T15:47:16.681914+00:00,568,POINT (-73.9376649999999955 40.7449390000000022),0,234542,previous-suggestion,Sunnyside,,I would like to suggest a station here,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234542/support,,2014-08-04T15:47:16.684759+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234542,,Adrianna,True
521,0,2014-08-04T15:47:16.598314+00:00,568,POINT (-73.9827470000000034 40.7707669999999993),0,234540,previous-suggestion,Upper West Side,,I come to NY about twice a month,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234540/support,,2014-08-04T15:47:16.600676+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234540,,Josh,True
520,19,2014-08-04T15:47:16.583152+00:00,568,POINT (-73.9630709999999993 40.7208910000000017),0,234541,previous-suggestion,Williamsburg,9/14/2011 0:00:00,This is a major pedestrian thoroughfare in Williamsburg that's fare nough away from a subway station and close enough to the wonderful bike lanes on Kent Avenue that it makes perfect sense to have a station there.,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234541/support,,2014-08-04T15:47:16.587001+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234541,,Jaymie D.,True
519,0,2014-08-04T15:47:16.570499+00:00,568,POINT (-73.9366780000000006 40.7356410000000011),0,234539,previous-suggestion,Sunnyside,,It's near Silvercup Studios,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234539/support,,2014-08-04T15:47:16.573175+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234539,,Josh,True
518,55,2014-08-04T15:47:16.438922+00:00,568,POINT (-73.9441659999999956 40.7681660000000008),0,234538,previous-suggestion,Upper East Side,9/14/2011 0:00:00,There are already at least four different bus services going from the subway station on Roosevelt Island to the hospital on the north end. I'd rather bike!,,,,,,2014-08-04T15:47:16.441308+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234538,,Willa,True
515,0,2014-08-04T15:47:16.388299+00:00,568,POINT (-73.9400890000000004 40.7162560000000013),0,234537,previous-suggestion,Williamsburg,,It's right near a community garden,,,,,,2014-08-04T15:47:16.392747+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234537,,Bryan,True
517,0,2014-08-04T15:47:16.377671+00:00,568,POINT (-73.9418059999999997 40.6872520000000009),0,234536,previous-suggestion,Bedford Stuyvesant,,Bed-Stuy does not have great access to subway stations,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234536/support,,2014-08-04T15:47:16.379984+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234536,,Erika,True
516,12,2014-08-04T15:47:16.346966+00:00,568,POINT (-73.9982399999999956 40.6769680000000022),0,234535,previous-suggestion,Gowanus,9/14/2011 0:00:00,I live here!,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234535/support,,2014-08-04T15:47:16.349615+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234535,,Max,True
514,25,2014-08-04T15:47:16.260514+00:00,568,POINT (-73.9642290000000031 40.7199659999999994),0,234534,previous-suggestion,Williamsburg,9/14/2011 0:00:00,Right near the pier and the bike greenway,,,,,,2014-08-04T15:47:16.263247+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234534,,Julian,True
513,14,2014-08-04T15:47:16.206296+00:00,568,POINT (-73.9550449999999984 40.5853180000000009),0,234533,previous-suggestion,Brighton Beach,9/14/2011 0:00:00,It would be awesome,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234533/support,,2014-08-04T15:47:16.209311+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234533,,Angel,True
512,21,2014-08-04T15:47:16.156480+00:00,568,POINT (-73.9684460000000001 40.7987279999999970),0,234532,previous-suggestion,Upper West Side,9/14/2011 0:00:00,,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234532/support,,2014-08-04T15:47:16.160943+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234532,,,True
510,27,2014-08-04T15:47:16.126184+00:00,568,POINT (-74.0152340000000066 40.6751450000000006),0,234531,previous-suggestion,Red Hook,9/14/2011 0:00:00,I want a station here because the B61 is a joke.,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234531/support,,2014-08-04T15:47:16.129435+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234531,,Berkeley Grosvenor,True
511,18,2014-08-04T15:47:16.108272+00:00,568,POINT (-73.9976819999999975 40.6747050000000030),0,234530,previous-suggestion,Gowanus,9/14/2011 0:00:00,,,,7,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234530/support,,2014-08-04T15:47:16.110714+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234530,,,True
509,0,2014-08-04T15:47:16.057158+00:00,568,POINT (-73.9732089999999971 40.6686350000000019),0,234529,previous-suggestion,Park Slope,,Near the park and farmers market,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234529/support,,2014-08-04T15:47:16.060012+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234529,,,True
508,2,2014-08-04T15:47:15.993370+00:00,568,POINT (-74.1632919999999984 40.5426580000000030),0,234528,previous-suggestion,Annadale,9/14/2011 0:00:00,This is the South Shore Y.,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234528/support,,2014-08-04T15:47:15.995787+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234528,,,True
507,0,2014-08-04T15:47:15.951121+00:00,568,POINT (-73.9511410000000069 40.7239160000000027),0,234527,previous-suggestion,Williamsburg,,Sometimes,,,,,,2014-08-04T15:47:15.953642+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234527,,Noneck,True
506,12,2014-08-04T15:47:15.883621+00:00,568,POINT (-74.0249869999999959 40.6851849999999970),0,234526,previous-suggestion,Lower Manhattan,9/14/2011 0:00:00,I love governor's island!,,,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234526/support,,2014-08-04T15:47:15.887124+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234526,,Ben,True
505,0,2014-08-04T15:47:15.875980+00:00,568,POINT (-73.9936260000000061 40.6815240000000031),0,234525,previous-suggestion,Boerum Hill,,it would be convenient for me,,,,,,2014-08-04T15:47:15.880640+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234525,,alexis,True
503,18,2014-08-04T15:47:15.822854+00:00,568,POINT (-73.9804510000000022 40.6476850000000027),0,234524,previous-suggestion,Windsor Terrace,9/14/2011 0:00:00,I want a bike share here because we're not quite close enough to the park but we are near bike-friendly roads like Ocean Parkway and the cemetery. Help us to be healthy!,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234524/support,,2014-08-04T15:47:15.826345+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234524,,,True
504,14,2014-08-04T15:47:15.796496+00:00,568,POINT (-73.9315919999999949 40.7740170000000006),0,234523,previous-suggestion,Ravenswood,9/14/2011 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234523/support,,2014-08-04T15:47:15.799365+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234523,,Josh,True
502,20,2014-08-04T15:47:15.417421+00:00,568,POINT (-73.9579300000000046 40.7195499999999981),0,234522,previous-suggestion,Williamsburg,9/14/2011 0:00:00,I live near here and I see a lot of bikes attached to fences and gates so clearly others use bikes along this stretch as well,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234522/support,,2014-08-04T15:47:15.419718+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234522,,Ecume des Jours,True
501,15,2014-08-04T15:47:15.224208+00:00,568,POINT (-73.9884770000000032 40.6666010000000000),0,234521,previous-suggestion,Park Slope,9/14/2011 0:00:00,It's on commercial 5th Ave that has a bike lane and a cross street that is equidistant from two subways. Also convenient for myself.,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234521/support,,2014-08-04T15:47:15.227167+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234521,,ARRR,True
500,0,2014-08-04T15:47:15.086411+00:00,568,POINT (-73.9951389999999947 40.6458960000000005),0,234520,previous-suggestion,Windsor Terrace,,This would be a great place to put a bike share,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234520/support,,2014-08-04T15:47:15.089503+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234520,http://a2.twimg.com/profile_images/1385759844/petithiboux-profile_normal.jpg,Krissa,True
499,0,2014-08-04T15:47:15.079104+00:00,568,POINT (-73.9788850000000053 40.6604320000000001),0,234519,previous-suggestion,Windsor Terrace,,I live in this area,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234519/support,,2014-08-04T15:47:15.082241+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234519,http://a1.twimg.com/profile_images/1215790876/me_normal.jpg,Michelle,True
498,10,2014-08-04T15:47:15.072088+00:00,568,POINT (-74.1149049999999932 40.6253280000000032),0,234518,previous-suggestion,Brighton Beach,9/14/2011 0:00:00,It is the Staten Island Zoo.,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234518/support,,2014-08-04T15:47:15.075782+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234518,,,True
