FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.comments.length,submission_sets.comments.url,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
1929,4,2014-08-04T15:48:36.076868+00:00,568,POINT (-73.9475139999999982 40.7794110000000032),0,235948,previous-suggestion,Upper East Side,9/15/2011 0:00:00,Great location at the intersection of 2 bike paths: 90th St and 1st avenue,,,,,,2014-08-04T15:48:36.080654+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235948,,Daniel Rubin,True
1928,11,2014-08-04T15:48:36.033815+00:00,568,POINT (-73.9439950000000010 40.6561530000000033),0,235947,previous-suggestion,Crown Heights,9/15/2011 0:00:00,Huge area to put a bike station - inside grounds of Kings County Hospital - a NYC Hospital.,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235947/support,,2014-08-04T15:48:36.039768+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235947,,Throcky,True
1926,5,2014-08-04T15:48:35.973738+00:00,568,POINT (-74.1029529999999994 40.6415470000000028),0,235946,previous-suggestion,Randall Manor,9/15/2011 0:00:00,Snug Harbor is a fabulous destination for people who want to escape the hustle and bustle of the city. It's a museum and a botanical garden all in one.,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235946/support,,2014-08-04T15:48:35.976759+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235946,,Michael,True
1927,10,2014-08-04T15:48:35.971311+00:00,568,POINT (-73.9399820000000005 40.7074890000000025),0,235945,previous-suggestion,Williamsburg,9/15/2011 0:00:00,this part of williamsburg is much easier to get around via bike.,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235945/support,,2014-08-04T15:48:35.975062+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235945,,,True
1925,3,2014-08-04T15:48:35.877085+00:00,568,POINT (-73.9506140000000016 40.7684259999999981),0,235944,previous-suggestion,Upper East Side,9/15/2011 0:00:00,There's space to put it (pedestrian plaza) and it allows people from the parts of the UES that are far from the subway to ride along 77th St. to the 4/5/6 station.,,,,,,2014-08-04T15:48:35.879604+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235944,,Andrew Szafran,True
1924,5,2014-08-04T15:48:35.866303+00:00,568,POINT (-73.9812450000000013 40.6749820000000000),0,235943,previous-suggestion,Park Slope,9/15/2011 0:00:00,Nice wide sidewalk near home.,,,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235943/support,,2014-08-04T15:48:35.870142+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235943,,Throcky,True
1923,11,2014-08-04T15:48:35.770401+00:00,568,POINT (-73.9577919999999978 40.7219490000000022),0,235942,previous-suggestion,Williamsburg,9/15/2011 0:00:00,Bike from the L stop at Bedford to Brooklyn Bowl!,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235942/support,,2014-08-04T15:48:35.775181+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235942,,Jeff,True
1922,2,2014-08-04T15:48:35.769182+00:00,568,POINT (-73.9539730000000048 40.7703440000000015),0,235941,previous-suggestion,Upper East Side,9/15/2011 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235941/support,,2014-08-04T15:48:35.771993+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235941,,Wilder Wells,True
1921,5,2014-08-04T15:48:35.711017+00:00,568,POINT (-73.9541229999999956 40.7992309999999989),0,235940,previous-suggestion,Upper West Side,9/15/2011 0:00:00,Near Harlem and Central Park is crucial for biking. Thousands of folks can bike Central Park to midtown for work and fun. Also biking around Harlem is amazing.,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235940/support,,2014-08-04T15:48:35.713467+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235940,http://graph.facebook.com/707678176/picture?type=large,Jake Boritt,True
1920,2,2014-08-04T15:48:35.645616+00:00,568,POINT (-74.1641929999999974 40.6200509999999966),0,235939,previous-suggestion,Graniteville,9/15/2011 0:00:00,Next to the Staten Island School of Civic Leadership (PS 861) and Jennifer's Playground; residential area; several businesses nearby on Forest Ave. and South Ave.,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235939/support,,2014-08-04T15:48:35.648229+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235939,,,True
1919,4,2014-08-04T15:48:35.614047+00:00,568,POINT (-73.9184599999999961 40.8723680000000016),0,235938,previous-suggestion,Inwood,9/15/2011 0:00:00,I use the park up here on weekends.,,,,,,2014-08-04T15:48:35.616370+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235938,,,True
1916,0,2014-08-04T15:48:35.554930+00:00,568,POINT (-73.9558389999999974 40.7642659999999992),0,235937,previous-suggestion,Upper East Side,,I go to school here and it would be just great to be able to bike across central park to trader joe's instead of walking,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235937/support,,2014-08-04T15:48:35.557551+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235937,,,True
1915,7,2014-08-04T15:48:35.475239+00:00,568,POINT (-73.9573409999999996 40.7657609999999977),0,235936,previous-suggestion,Upper East Side,9/15/2011 0:00:00,I am a student at Weill Cornell Medical College,,,6,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235936/support,,2014-08-04T15:48:35.485776+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235936,,Matt,True
1918,3,2014-08-04T15:48:35.478539+00:00,568,POINT (-74.0945420000000041 40.6442819999999969),0,235935,previous-suggestion,New Brighton,9/16/2011 0:00:00,It's located at the Snug Harbor Cultural Center,,,,,,2014-08-04T15:48:35.481568+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235935,,Michael Morrell,True
1917,10,2014-08-04T15:48:35.422763+00:00,568,POINT (-73.9637359999999973 40.8076119999999989),0,235934,previous-suggestion,Morningside Heights,9/15/2011 0:00:00,I,,,,,,2014-08-04T15:48:35.425749+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235934,,,True
1914,6,2014-08-04T15:48:35.326436+00:00,568,POINT (-73.9553030000000007 40.7688169999999985),0,235933,previous-suggestion,Upper East Side,9/15/2011 0:00:00,The subway station and the M15 run far away.,,,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235933/support,,2014-08-04T15:48:35.329069+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235933,,,True
1912,10,2014-08-04T15:48:35.202044+00:00,568,POINT (-73.9799150000000054 40.7762099999999990),0,235932,previous-suggestion,Upper West Side,9/15/2011 0:00:00,It is near my home,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235932/support,,2014-08-04T15:48:35.218201+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235932,,Niles,True
1913,0,2014-08-04T15:48:35.168022+00:00,568,POINT (-73.9715889999999945 40.5798309999999987),0,235930,previous-suggestion,Brighton Beach,,It's close to many important things. The Q train station (Ocean Parkway),,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235930/support,,2014-08-04T15:48:35.170659+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235930,,Eugene,True
1911,0,2014-08-04T15:48:35.163989+00:00,568,POINT (-73.9252840000000049 40.7621859999999998),0,235931,previous-suggestion,Long Island City,,There are so many bicyclist in Astoria,,,,,,2014-08-04T15:48:35.168855+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235931,,,True
1910,2,2014-08-04T15:48:35.022206+00:00,568,POINT (-73.9563109999999995 40.8217739999999978),0,235929,previous-suggestion,Manhattanville,9/15/2011 0:00:00,I live here,,,,,,2014-08-04T15:48:35.045720+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235929,,Tsuyoshi,True
1909,3,2014-08-04T15:48:35.026596+00:00,568,POINT (-73.9302619999999990 40.8537549999999996),0,235928,previous-suggestion,Washington Heights,9/15/2011 0:00:00,I live in the area and it would be a very convenient way to run errands.,,,,,,2014-08-04T15:48:35.029104+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235928,,Nathan B,True
1908,5,2014-08-04T15:48:35.006765+00:00,568,POINT (-73.9624910000000000 40.6347250000000031),0,235927,previous-suggestion,South Midwood,9/15/2011 0:00:00,i live here and i think there is enough space in newkirk plaza to support it. newkirk plaza needs further development and support in order to grow into a shopping and eating destination.,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235927/support,,2014-08-04T15:48:35.009528+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235927,,brooklynbecca,True
1907,5,2014-08-04T15:48:34.902107+00:00,568,POINT (-74.0056210000000050 40.6808729999999983),0,235926,previous-suggestion,Red Hook,9/15/2011 0:00:00,Its near where I live?,,,,,,2014-08-04T15:48:34.910395+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235926,http://graph.facebook.com/811480067/picture?type=large,Jess Hooks,True
1905,2,2014-08-04T15:48:34.853076+00:00,568,POINT (-73.9568900000000014 40.7662940000000020),0,235925,previous-suggestion,Upper East Side,9/15/2011 0:00:00,Bike station would be very popular among the student population in Weill Cornell medical college. I would probably use it everyday to the central park.,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235925/support,,2014-08-04T15:48:34.855596+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235925,,Casey Tsai,True
1906,6,2014-08-04T15:48:34.850790+00:00,568,POINT (-73.9227089999999976 40.7411189999999976),0,235924,previous-suggestion,Sunnyside,9/15/2011 0:00:00,I live nearby and since this is a playground there is a lot of space for one.,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235924/support,,2014-08-04T15:48:34.853406+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235924,,Heather,True
1904,15,2014-08-04T15:48:34.838015+00:00,568,POINT (-73.9300099999999958 40.8129550000000023),0,235923,previous-suggestion,Mott Haven,9/15/2011 0:00:00,,,,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235923/support,,2014-08-04T15:48:34.840526+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235923,,Brian the Biker!,True
1903,0,2014-08-04T15:48:34.688342+00:00,568,POINT (-73.9482859999999960 40.6811330000000027),0,235922,previous-suggestion,Bedford-Stuyvesant,,I can't read the map,,,,,,2014-08-04T15:48:34.692013+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235922,,Diana,True
1902,6,2014-08-04T15:48:34.572443+00:00,568,POINT (-74.0182379999999966 40.6409289999999999),0,235921,previous-suggestion,New York,9/15/2011 0:00:00,close to the bicycle path and bay ridge pier...,,,,,,2014-08-04T15:48:34.583524+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235921,,matthew,True
1901,9,2014-08-04T15:48:34.504762+00:00,568,POINT (-73.9450029999999998 40.6694000000000031),0,235920,previous-suggestion,Crown Heights,9/15/2011 0:00:00,...because Eastern Parkway seems like a pretty good bike route and this would help make Prospect Park accessible by bike for Crown Heights residents.,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235920/support,,2014-08-04T15:48:34.507276+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235920,http://a0.twimg.com/profile_images/1088051976/Beth_15July10_normal.jpg,Beth Carmody,True
1900,0,2014-08-04T15:48:34.477242+00:00,568,POINT (-73.9314420000000041 40.7652250000000009),0,235919,previous-suggestion,Astoria,,I live around the corner! Additionally,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235919/support,,2014-08-04T15:48:34.481027+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235919,,Keriann,True
1899,2,2014-08-04T15:48:34.344523+00:00,568,POINT (-73.9490270000000010 40.7881250000000009),0,235918,previous-suggestion,East Harlem,9/15/2011 0:00:00,,,,,,,2014-08-04T15:48:34.347324+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235918,,,True
